pos,cov,cov_roll
405,2.3877551020408165,2.2653061224489797
406,2.3979591836734695,2.2653061224489797
407,2.4081632653061225,2.270408163265306
408,2.377551020408163,2.270408163265306
409,2.2857142857142856,2.2806122448979593
410,2.2857142857142856,2.2857142857142856
411,2.238095238095238,2.2806122448979593
412,2.111111111111111,2.270408163265306
413,2.111111111111111,2.2602040816326534
414,2.0555555555555554,2.25
415,2.0555555555555554,2.25
416,2.0555555555555554,2.25
417,2.0,2.2448979591836733
418,1.9444444444444444,2.2448979591836733
419,1.9444444444444444,2.2448979591836733
420,2.0,2.2448979591836733
421,2.0555555555555554,2.2448979591836733
422,2.0555555555555554,2.2448979591836733
423,2.0,2.2448979591836733
424,2.0,2.241496598639456
425,2.0,2.2363945578231292
426,2.0,2.1729024943310655
427,2.0,2.111111111111111
428,2.0,2.083333333333333
429,1.9444444444444444,2.0555555555555554
430,1.9444444444444444,2.0555555555555554
431,1.9444444444444444,2.0555555555555554
432,1.9444444444444444,2.0555555555555554
433,1.8571428571428572,2.0277777777777777
434,1.8571428571428572,2.0
435,1.8571428571428572,2.0
436,1.8571428571428572,2.0
437,1.9230769230769231,2.0
438,1.9230769230769231,2.0
439,1.9230769230769231,2.0
440,1.9230769230769231,2.0
441,1.9230769230769231,1.9722222222222223
442,1.9230769230769231,1.9444444444444444
443,2.0,1.9444444444444444
444,2.0555555555555554,1.9444444444444444
445,2.0555555555555554,1.9444444444444444
446,2.0555555555555554,1.9444444444444444
447,2.0555555555555554,1.9444444444444444
448,2.0555555555555554,1.9722222222222223
449,2.0555555555555554,2.0
450,2.0555555555555554,2.0
451,2.0555555555555554,2.0
452,2.0555555555555554,2.0
453,2.0555555555555554,2.0
454,2.0952380952380953,2.0
455,2.0952380952380953,2.0
456,2.0952380952380953,2.0
457,2.0476190476190474,2.0
458,2.0918367346938775,2.0238095238095237
459,2.0918367346938775,2.0515873015873014
460,2.0918367346938775,2.0555555555555554
461,2.0918367346938775,2.0555555555555554
462,2.0,2.0555555555555554
463,2.0,2.0555555555555554
464,2.0476190476190474,2.0555555555555554
465,2.0555555555555554,2.0555555555555554
466,2.0555555555555554,2.0555555555555554
467,2.0555555555555554,2.0555555555555554
468,2.0555555555555554,2.0555555555555554
469,2.0555555555555554,2.0555555555555554
470,2.0555555555555554,2.0555555555555554
471,2.111111111111111,2.0555555555555554
472,2.0555555555555554,2.0555555555555554
473,2.0555555555555554,2.0555555555555554
474,2.0555555555555554,2.0555555555555554
475,2.0555555555555554,2.0555555555555554
476,2.111111111111111,2.0555555555555554
477,2.1666666666666665,2.0555555555555554
478,2.1666666666666665,2.0555555555555554
479,2.1666666666666665,2.0555555555555554
480,2.1666666666666665,2.0555555555555554
481,2.1666666666666665,2.0555555555555554
482,2.1666666666666665,2.0736961451247167
483,2.1666666666666665,2.0918367346938775
484,2.204081632653061,2.0918367346938775
485,2.204081632653061,2.0918367346938775
486,2.193877551020408,2.0918367346938775
487,2.193877551020408,2.0918367346938775
488,2.193877551020408,2.0918367346938775
489,2.183673469387755,2.1014739229024944
490,2.183673469387755,2.111111111111111
491,2.173469387755102,2.138888888888889
492,2.13265306122449,2.149659863945578
493,2.142857142857143,2.1547619047619047
494,2.1122448979591835,2.1547619047619047
495,2.1122448979591835,2.1547619047619047
496,2.122448979591837,2.1547619047619047
497,2.122448979591837,2.1547619047619047
498,2.1122448979591835,2.1547619047619047
499,2.1020408163265305,2.1547619047619047
500,2.1020408163265305,2.1547619047619047
501,2.142857142857143,2.1547619047619047
502,2.142857142857143,2.1547619047619047
503,2.173469387755102,2.1666666666666665
504,2.2857142857142856,2.1666666666666665
505,2.2653061224489797,2.1666666666666665
506,2.2653061224489797,2.1666666666666665
507,2.2857142857142856,2.1666666666666665
508,2.316326530612245,2.1666666666666665
509,2.306122448979592,2.1700680272108843
510,2.326530612244898,2.173469387755102
511,2.326530612244898,2.178571428571429
512,2.306122448979592,2.183673469387755
513,2.316326530612245,2.1887755102040813
514,2.3469387755102042,2.1887755102040813
515,2.36734693877551,2.1887755102040813
516,2.357142857142857,2.1887755102040813
517,2.2755102040816326,2.1887755102040813
518,2.2551020408163267,2.2193877551020407
519,2.2142857142857144,2.2346938775510203
520,2.2142857142857144,2.2346938775510203
521,2.2653061224489797,2.2602040816326534
522,2.2448979591836733,2.2602040816326534
523,2.204081632653061,2.2602040816326534
524,2.193877551020408,2.2602040816326534
525,2.193877551020408,2.2602040816326534
526,2.183673469387755,2.2602040816326534
527,2.142857142857143,2.2602040816326534
528,2.13265306122449,2.2602040816326534
529,2.163265306122449,2.2602040816326534
530,2.163265306122449,2.2602040816326534
531,2.163265306122449,2.2602040816326534
532,2.1538461538461537,2.2602040816326534
533,2.1538461538461537,2.2602040816326534
534,2.1538461538461537,2.25
535,2.1538461538461537,2.229591836734694
536,2.1538461538461537,2.2142857142857144
537,2.111111111111111,2.2091836734693877
538,2.111111111111111,2.1989795918367347
539,2.1020408163265305,2.193877551020408
540,2.1122448979591835,2.1887755102040813
541,2.1122448979591835,2.173469387755102
542,2.1122448979591835,2.163265306122449
543,2.0816326530612246,2.163265306122449
544,2.0816326530612246,2.1585557299843012
545,2.0816326530612246,2.1538461538461537
546,2.0918367346938775,2.1538461538461537
547,2.122448979591837,2.1538461538461537
548,2.1538461538461537,2.1538461538461537
549,2.1530612244897958,2.1538461538461537
550,2.0555555555555554,2.153453689167975
551,2.0,2.1479591836734695
552,1.9444444444444444,2.137755102040816
553,2.0,2.1275510204081636
554,2.111111111111111,2.11734693877551
555,2.111111111111111,2.1122448979591835
556,2.1020408163265305,2.1122448979591835
557,2.0714285714285716,2.1116780045351473
558,2.0918367346938775,2.111111111111111
559,2.1122448979591835,2.111111111111111
560,2.061224489795918,2.111111111111111
561,2.061224489795918,2.111111111111111
562,2.0510204081632653,2.1065759637188206
563,2.0306122448979593,2.1020408163265305
564,2.020408163265306,2.0969387755102042
565,2.0,2.0918367346938775
566,2.076923076923077,2.086734693877551
567,2.010204081632653,2.0816326530612246
568,2.111111111111111,2.0816326530612246
569,2.111111111111111,2.0816326530612246
570,2.0918367346938775,2.0816326530612246
571,2.0918367346938775,2.0816326530612246
572,2.163265306122449,2.0816326530612246
573,2.1530612244897958,2.086734693877551
574,2.142857142857143,2.0918367346938775
575,2.1530612244897958,2.0918367346938775
576,2.1122448979591835,2.0918367346938775
577,2.122448979591837,2.0918367346938775
578,2.1020408163265305,2.0918367346938775
579,2.1538461538461537,2.0918367346938775
580,2.13265306122449,2.0969387755102042
581,2.1530612244897958,2.1020408163265305
582,2.142857142857143,2.1065759637188206
583,2.183673469387755,2.111111111111111
584,2.1530612244897958,2.111111111111111
585,2.13265306122449,2.111111111111111
586,2.13265306122449,2.1116780045351473
587,2.1530612244897958,2.1122448979591835
588,2.204081632653061,2.11734693877551
589,2.204081632653061,2.1275510204081636
590,2.193877551020408,2.13265306122449
591,2.193877551020408,2.13265306122449
592,2.193877551020408,2.137755102040816
593,2.183673469387755,2.142857142857143
594,2.173469387755102,2.1479591836734695
595,2.173469387755102,2.1530612244897958
596,2.173469387755102,2.1530612244897958
597,2.1122448979591835,2.1530612244897958
598,2.1122448979591835,2.1530612244897958
599,2.1020408163265305,2.1530612244897958
600,2.1020408163265305,2.1530612244897958
601,2.1122448979591835,2.1530612244897958
602,2.1122448979591835,2.1530612244897958
603,2.1530612244897958,2.1530612244897958
604,2.13265306122449,2.1530612244897958
605,2.13265306122449,2.1479591836734695
606,2.163265306122449,2.1530612244897958
607,2.193877551020408,2.1530612244897958
608,2.2857142857142856,2.1530612244897958
609,2.2755102040816326,2.1530612244897958
610,2.2755102040816326,2.1581632653061225
611,2.2755102040816326,2.1683673469387754
612,2.2653061224489797,2.173469387755102
613,2.2857142857142856,2.173469387755102
614,2.2857142857142856,2.173469387755102
615,2.4285714285714284,2.178571428571429
616,2.4761904761904763,2.1887755102040813
617,2.4761904761904763,2.193877551020408
618,2.4761904761904763,2.193877551020408
619,2.4761904761904763,2.193877551020408
620,2.4761904761904763,2.193877551020408
621,2.4761904761904763,2.193877551020408
622,2.4761904761904763,2.229591836734694
623,2.5714285714285716,2.270408163265306
624,2.5714285714285716,2.2755102040816326
625,2.5714285714285716,2.2755102040816326
626,2.5238095238095237,2.2806122448979593
627,2.5238095238095237,2.2857142857142856
628,2.3333333333333335,2.2857142857142856
629,2.3333333333333335,2.3095238095238093
630,2.3333333333333335,2.3333333333333335
631,2.3333333333333335,2.3333333333333335
632,2.380952380952381,2.3333333333333335
633,2.2857142857142856,2.3333333333333335
634,2.2857142857142856,2.3333333333333335
635,2.2857142857142856,2.3333333333333335
636,2.2857142857142856,2.3333333333333335
637,2.2857142857142856,2.3333333333333335
638,2.2857142857142856,2.3333333333333335
639,2.2857142857142856,2.3333333333333335
640,2.2857142857142856,2.3333333333333335
641,2.295918367346939,2.3333333333333335
642,2.2857142857142856,2.3333333333333335
643,2.2857142857142856,2.3333333333333335
644,2.2857142857142856,2.3333333333333335
645,2.3979591836734695,2.3333333333333335
646,2.3877551020408165,2.3333333333333335
647,2.377551020408163,2.3333333333333335
648,2.377551020408163,2.3333333333333335
649,2.357142857142857,2.3333333333333335
650,2.357142857142857,2.3333333333333335
651,2.5714285714285716,2.3333333333333335
652,2.5714285714285716,2.3333333333333335
653,2.5714285714285716,2.3333333333333335
654,2.619047619047619,2.3333333333333335
655,2.380952380952381,2.3333333333333335
656,2.380952380952381,2.3333333333333335
657,2.380952380952381,2.3333333333333335
658,2.380952380952381,2.3452380952380953
659,2.380952380952381,2.357142857142857
660,2.380952380952381,2.36734693877551
661,2.3333333333333335,2.36734693877551
662,2.380952380952381,2.36734693877551
663,2.380952380952381,2.377551020408163
664,2.761904761904762,2.379251700680272
665,2.761904761904762,2.380952380952381
666,2.761904761904762,2.380952380952381
667,2.8095238095238093,2.380952380952381
668,2.8095238095238093,2.380952380952381
669,2.8095238095238093,2.380952380952381
670,2.8333333333333335,2.380952380952381
671,2.7777777777777777,2.380952380952381
672,2.888888888888889,2.3843537414965987
673,2.9444444444444446,2.3928571428571432
674,2.9444444444444446,2.4846938775510203
675,2.9444444444444446,2.5714285714285716
676,2.9444444444444446,2.5714285714285716
677,2.9368421052631577,2.5952380952380953
678,2.888888888888889,2.6904761904761907
679,2.9047619047619047,2.761904761904762
680,2.9523809523809526,2.761904761904762
681,2.9523809523809526,2.7698412698412698
682,2.9047619047619047,2.7936507936507935
683,2.9047619047619047,2.8095238095238093
684,2.9047619047619047,2.8095238095238093
685,2.9047619047619047,2.821428571428571
686,2.8095238095238093,2.821428571428571
687,2.7142857142857144,2.821428571428571
688,2.7142857142857144,2.821428571428571
689,2.5238095238095237,2.821428571428571
690,2.5238095238095237,2.821428571428571
691,2.5238095238095237,2.821428571428571
692,2.5238095238095237,2.821428571428571
693,2.6666666666666665,2.821428571428571
694,2.6666666666666665,2.821428571428571
695,2.7142857142857144,2.821428571428571
696,2.7142857142857144,2.821428571428571
697,2.6666666666666665,2.821428571428571
698,2.619047619047619,2.821428571428571
699,2.5714285714285716,2.821428571428571
700,2.5238095238095237,2.7936507936507935
701,2.5238095238095237,2.761904761904762
702,2.5238095238095237,2.7142857142857144
703,2.5238095238095237,2.7142857142857144
704,2.5238095238095237,2.7142857142857144
705,2.5238095238095237,2.6904761904761907
706,2.5238095238095237,2.6666666666666665
707,2.5238095238095237,2.6666666666666665
708,2.5238095238095237,2.642857142857143
709,2.5238095238095237,2.5952380952380953
710,2.5714285714285716,2.5714285714285716
711,2.5714285714285716,2.5714285714285716
712,2.619047619047619,2.5714285714285716
713,2.619047619047619,2.5714285714285716
714,2.619047619047619,2.5714285714285716
715,2.7142857142857144,2.5714285714285716
716,2.7142857142857144,2.5714285714285716
717,2.7142857142857144,2.5714285714285716
718,2.5736842105263156,2.5714285714285716
719,2.5736842105263156,2.5714285714285716
720,2.594736842105263,2.572556390977444
721,2.6315789473684212,2.5736842105263156
722,2.6666666666666665,2.5842105263157893
723,2.5894736842105264,2.581578947368421
724,2.5894736842105264,2.581578947368421
725,2.5894736842105264,2.581578947368421
726,2.5,2.5736842105263156
727,2.5,2.572556390977444
728,2.5,2.5714285714285716
729,2.5,2.5714285714285716
730,2.457894736842105,2.5714285714285716
731,2.4105263157894736,2.5714285714285716
732,2.331578947368421,2.5714285714285716
733,2.3105263157894735,2.5714285714285716
734,2.336842105263158,2.5714285714285716
735,2.336842105263158,2.5714285714285716
736,2.331578947368421,2.5714285714285716
737,2.263157894736842,2.5714285714285716
738,2.294736842105263,2.5714285714285716
739,2.278947368421053,2.5714285714285716
740,2.2473684210526317,2.5357142857142856
741,2.236842105263158,2.5
742,2.236842105263158,2.5
743,2.2578947368421054,2.5
744,2.294736842105263,2.4789473684210526
745,2.294736842105263,2.4342105263157894
746,2.294736842105263,2.373684210526316
747,2.289473684210526,2.336842105263158
748,2.3526315789473684,2.336842105263158
749,2.357894736842105,2.336842105263158
750,2.389473684210526,2.336842105263158
751,2.3842105263157896,2.336842105263158
752,2.4,2.336842105263158
753,2.373684210526316,2.336842105263158
754,2.4157894736842107,2.336842105263158
755,2.4368421052631577,2.336842105263158
756,2.4473684210526314,2.336842105263158
757,2.457894736842105,2.336842105263158
758,2.457894736842105,2.336842105263158
759,2.4,2.336842105263158
760,2.373684210526316,2.336842105263158
761,2.357894736842105,2.336842105263158
762,2.3789473684210525,2.344736842105263
763,2.3684210526315788,2.3552631578947367
764,2.1904761904761907,2.3552631578947367
765,2.1904761904761907,2.3552631578947367
766,2.0476190476190474,2.3552631578947367
767,2.0476190476190474,2.3552631578947367
768,2.0952380952380953,2.3552631578947367
769,2.0952380952380953,2.3552631578947367
770,2.0952380952380953,2.3552631578947367
771,2.0952380952380953,2.3552631578947367
772,2.0952380952380953,2.3552631578947367
773,2.0952380952380953,2.3552631578947367
774,2.0,2.3552631578947367
775,2.0,2.3552631578947367
776,2.0,2.3552631578947367
777,1.9523809523809523,2.3552631578947367
778,1.9523809523809523,2.2741854636591476
779,1.9523809523809523,2.1904761904761907
780,1.9523809523809523,2.1428571428571432
781,1.9523809523809523,2.0952380952380953
782,1.9523809523809523,2.0952380952380953
783,1.9047619047619047,2.0952380952380953
784,1.9047619047619047,2.0952380952380953
785,1.9047619047619047,2.0952380952380953
